id,matched_ids,merged_skills
439,"[446.0, 438.0, 445.0, 447.0, 428.0, 442.0, 435.0, 496.0, 63.0, 418.0]","{'monitoring', 'algorithm', 'specification', 'business', 'data analysis', 'programming language', 'junit', 'design', 'server', 'finance', 'accounting', 'javascript', 'debugging', 'project management', 'diagram', 'testing', 'data structure', 'database', 'software', 'framework', 'git', 'support', 'back office', 'business process', 'jquery', 'oracle', 'engineering', 'workload', 'shell', 'java', 'documentation', 'devops', 'data processing', 'collaboration'}"
440,"[187.0, 388.0, 408.0, 103.0, 99.0, 376.0, 375.0, 414.0, 96.0, 462.0]","{'monitoring', 'business', 'design', 'server', 'data access', 'time tracking', 'hadoop', 'testing', 'lucene', 'ruby', 'database', 'operating system', 'software', 'framework', 'cassandra', 'application server', 'front end', 'elasticsearch', 'xamarin', 'play', 'high availability', 'linux', 'zookeeper', 'relational database', 'support', 'computer engineering', 'scala', 'solr', 'computer science', 'sonar', 'box', 'python', 'chef', 'objective c', 'mobile', 'oracle', 'intellij idea', 'scalability', 'engineering', 'telephony', 'mysql', 'big data', 'software engineering', 'java', 'jenkins', 'web service', 'security', 'collaboration', 'scripting language'}"
441,"[74.0, 442.0, 121.0, 111.0, 474.0, 287.0, 26.0, 501.0, 103.0, 465.0]","{'data analysis', 'asp net', 'ajax', 'server', 'devise', 'testing', 'database', 'visual studio', 'play', 'linux', 'relational database', 'support', 'computer science', 'python', 'jquery', 'oracle', 'mysql', 'java', 'web service'}"
442,"[470.0, 465.0, 307.0, 93.0, 103.0, 310.0, 453.0, 74.0, 121.0, 111.0]","{'oracle', 'spring', 'data analysis', 'business', 'mysql', 'support', 'design', 'java', 'server', 'javascript', 'computer science', 'framework', 'software', 'web service', 'database', 'visual studio'}"
443,"[402.0, 395.0, 431.0, 407.0, 408.0, 468.0, 430.0, 162.0, 1.0, 427.0]","{'monitoring', 'domain knowledge', 'metadata', 'data analysis', 'specification', 'business', 'design', 'server', 'finance', 'nosql', 'business intelligence', 'distributed database', 'data model', 'data warehouse', 'testing', 'version control system', 'deployment', 'search engine', 'database', 'software', 'framework', 'database design', 'data modeling', 'high availability', 'linux', 'trend analysis', 'relational database', 'support', 'rotation', 'bamboo', 'computer science', 'data integrity', 'mobile', 'oracle', 'engineering', 'data management', 'continuous integration', 'shell', 'content management', 'interaction', 'release', 'java', 'knowledge base', 'documentation', 'tableau'}"
444,"[140.0, 331.0, 290.0, 442.0, 147.0, 63.0, 283.0, 412.0, 297.0, 170.0]","{'component', 'data transmission', 'specification', 'business', 'junit', 'design', 'server', 'javascript', 'snowflake', 'nosql', 'business intelligence', 'data warehouse', 'time tracking', 'project management', 'testing', 'hadoop', 'analytics', 'database', 'software', 'framework', 'database design', 'support', 'computer science', 'jquery', 'oracle', 'material', 'mysql', 'big data', 'interaction', 'java', 'documentation', 'web service', 'tableau', 'security'}"
445,"[439.0, 501.0, 486.0, 438.0, 446.0, 103.0, 50.0, 447.0, 442.0, 424.0]","{'monitoring', 'algorithm', 'specification', 'business', 'programming language', 'design', 'server', 'finance', 'accounting', 'debugging', 'project management', 'testing', 'deployment', 'groovy', 'perl', 'database', 'software', 'application server', 'git', 'linux', 'system integration', 'relational database', 'support', 'computer science', 'python', 'business process', 'openstack', 'oracle', 'engineering', 'workload', 'shell', 'java', 'data center', 'web service', 'data processing', 'collaboration'}"
446,"[438.0, 439.0, 445.0, 411.0, 156.0, 366.0, 63.0, 399.0, 162.0, 82.0]","{'monitoring', 'algorithm', 'specification', 'business', 'data analysis', 'programming language', 'junit', 'design', 'server', 'javascript', 'debugging', 'business intelligence', 'project management', 'testing', 'deployment', 'database', 'operating system', 'software', 'framework', 'git', 'centos', 'database design', 'linux', 'graphite', 'support', 'user interface', 'computer science', 'business process', 'jquery', 'oracle', 'engineering', 'kibana', 'workload', 'shell', 'computer hardware', 'embedded system', 'java', 'documentation', 'data processing', 'security', 'collaboration'}"
447,"[153.0, 429.0, 427.0, 424.0, 395.0, 432.0, 63.0, 60.0, 170.0, 402.0]","{'monitoring', 'domain knowledge', 'data analysis', 'business', 'junit', 'design', 'server', 'javascript', 'nosql', 'business intelligence', 'project management', 'version control system', 'hadoop', 'database', 'software', 'framework', 'database design', 'data modeling', 'system integration', 'relational database', 'support', 'bamboo', 'computer science', 'jquery', 'oracle', 'engineering', 'data management', 'big data', 'continuous integration', 'shell', 'java', 'release', 'documentation'}"
448,"[388.0, 456.0, 333.0, 187.0, 465.0, 453.0, 34.0, 103.0, 489.0, 469.0]","{'business', 'junit', 'design', 'server', 'finance', 'nosql', 'storm', 'hadoop', 'operating system', 'framework', 'software', 'hibernate', 'front end', 'enterprise system', 'linux', 'play', 'spring', 'relational database', 'support', 'marketing', 'computer science', 'openstack', 'oracle', 'mongodb', 'google', 'engineering', 'eclipse', 'mysql', 'java', 'web service', 'security'}"
449,"[453.0, 93.0, 283.0, 481.0, 469.0, 486.0, 448.0, 305.0, 495.0, 506.0]","{'component', 'business', 'design', 'javascript', 'devops', 'code review', 'deployment', 'perl', 'software', 'framework', 'hibernate', 'front end', 'play', 'angular', 'spring', 'relational database', 'computer science', 'oracle', 'engineering', 'mysql', 'shell', 'java', 'automaton', 'web service', 'collaboration'}"
450,"[467.0, 82.0, 62.0, 86.0, 488.0, 106.0, 88.0, 284.0, 382.0, 453.0]","{'component', 'business', 'continuous deployment', 'design', 'server', 'javascript', 'nosql', 'testing', 'hadoop', 'code review', 'ruby', 'database', 'software', 'framework', 'git', 'front end', 'workflow', 'high availability', 'angular', 'relational database', 'bamboo', 'computer science', 'box', 'jquery', 'mobile', 'oracle', 'eclipse', 'continuous integration', 'software engineering', 'content management', 'java', 'documentation', 'web service', 'collaboration'}"
451,"[44.0, 464.0, 458.0, 333.0, 84.0, 108.0, 88.0, 474.0, 43.0, 480.0]","{'component', 'openshift', 'monitoring', 'specification', 'business', 'junit', 'gradle', 'design', 'maven', 'devops', 'devise', 'diagram', 'testing', 'code review', 'deployment', 'database', 'data system', 'software', 'framework', 'web service', 'git', 'enterprise system', 'play', 'angular', 'linux', 'support', 'scala', 'bamboo', 'computer science', 'gatling', 'openstack', 'mobile', 'jquery', 'docker', 'scalability', 'engineering', 'google', 'mysql', 'big data', 'continuous integration', 'software engineering', 'content management', 'java', 'release', 'box', 'security', 'collaboration'}"
452,"[372.0, 484.0, 483.0, 455.0, 503.0, 505.0, 25.0, 488.0, 62.0, 461.0]","{'component', 'specification', 'business', 'asp net', 'junit', 'ajax', 'mode', 'design', 'server', 'ember', 'javascript', 'hadoop', 'testing', 'code review', 'ruby', 'perl', 'database', 'software', 'framework', 'hibernate', 'rest api', 'front end', 'source code', 'angular', 'spring', 'support', 'jquery ui', 'user interface', 'bamboo', 'python', 'mobile', 'jquery', 'objective c', 'oracle', 'shell', 'react', 'android', 'java', 'documentation', 'web service', 'web app', 'collaboration', 'angularjs'}"
453,"[470.0, 469.0, 487.0, 465.0, 93.0, 482.0, 506.0, 486.0, 289.0, 287.0]","{'oracle', 'play', 'engineering', 'spring', 'mysql', 'relational database', 'shell', 'design', 'java', 'user interface', 'javascript', 'computer science', 'framework', 'software', 'web service', 'hibernate', 'front end'}"
454,"[295.0, 308.0, 63.0, 371.0, 425.0, 100.0, 473.0, 302.0, 147.0, 290.0]","{'component', 'openshift', 'data transmission', 'specification', 'business', 'asp net', 'ajax', 'junit', 'design', 'server', 'javascript', 'azure', 'maven', 'xcode', 'debugging', 'project management', 'testing', 'version control system', 'deployment', 'groovy', 'code review', 'analytics', 'ruby', 'database', 'software', 'framework', 'git', 'cloud foundry', 'visual studio', 'database design', 'linux', 'data modeling', 'relational database', 'support', 'user interface', 'computer science', 'library', 'jquery', 'mobile', 'oracle', 'functional testing', 'objective c', 'eclipse', 'scalability', 'docker', 'material', 'continuous integration', 'complex system', 'interaction', 'java', 'documentation', 'web service', 'tableau', 'heroku', 'security', 'programming language'}"
455,"[463.0, 467.0, 503.0, 488.0, 505.0, 47.0, 475.0, 497.0, 350.0, 477.0]","{'domain knowledge', 'business', 'junit', 'ajax', 'hbase', 'apache tomcat', 'design', 'server', 'medium', 'javascript', 'maven', 'xcode', 'phonegap', 'testing', 'hadoop', 'lucene', 'perl', 'database', 'framework', 'software', 'application server', 'hibernate', 'rest api', 'front end', 'workflow', 'linux', 'angular', 'sqlite', 'process engineering', 'spring', 'nlp', 'support', 'solr', 'swift', 'bamboo', 'library', 'python', 'jquery', 'mobile', 'oracle', 'eclipse', 'compass', 'objective c', 'impala', 'mysql', 'continuous integration', 'shell', 'java', 'security', 'jenkins', 'documentation', 'web service', 'grunt'}"
456,"[358.0, 201.0, 364.0, 34.0, 448.0, 105.0, 442.0, 103.0, 355.0, 414.0]","{'concurrency', 'collaboration', 'algorithm', 'business', 'medium', 'design', 'server', 'finance', 'nosql', 'kafka', 'storm', 'data access', 'memory management', 'advertising', 'hadoop', 'code review', 'search engine', 'ruby', 'data structure', 'database', 'framework', 'software', 'cassandra', 'elasticsearch', 'enterprise system', 'support', 'marketing', 'scala', 'swift', 'computer science', 'library', 'python', 'business process', 'graphic design', 'openstack', 'box', 'chef', 'objective c', 'mobile', 'oracle', 'mongodb', 'google', 'engineering', 'scalability', 'mysql', 'big data', 'apache spark', 'software engineering', 'java', 'interaction', 'commerce', 'web service', 'security', 'programming language', 'scripting language'}"
457,"[473.0, 220.0, 269.0, 201.0, 456.0, 343.0, 27.0, 148.0, 234.0, 355.0]","{'component', 'concurrency', 'kissmetrics', 'collaboration', 'data analysis', 'specification', 'business', 'algorithm', 'junit', 'machine learning', 'apache tomcat', 'design', 'server', 'javascript', 'finance', 'nosql', 'kafka', 'maven', 'devops', 'data model', 'memory management', 'project management', 'drupal', 'testing', 'hadoop', 'schedule', 'analytics', 'data structure', 'database', 'software', 'framework', 'visual studio', 'database design', 'elasticsearch', 'source code', 'data modeling', 'trend analysis', 'high availability', 'google analytics', 'support', 'exploratory data analysis', 'marketing', 'scala', 'swift', 'user interface', 'computer science', 'python', 'business process', 'simulation', 'mobile', 'objective c', 'oracle', 'eclipse', 'mongodb', 'material', 'engineering', 'scalability', 'mysql', 'ecommerce', 'continuous integration', 'complex system', 'big data', 'apache spark', 'software engineering', 'content management', 'java', 'commerce', 'data exchange', 'documentation', 'web service', 'security', 'programming language', 'optimizely'}"
458,"[464.0, 88.0, 58.0, 100.0, 450.0, 480.0, 468.0, 448.0, 44.0, 451.0]","{'openshift', 'component', 'specification', 'business', 'junit', 'design', 'server', 'javascript', 'azure', 'maven', 'devops', 'testing', 'version control system', 'code review', 'groovy', 'deployment', 'search engine', 'ruby', 'database', 'software', 'framework', 'git', 'front end', 'play', 'linux', 'high availability', 'spring', 'support', 'user interface', 'computer science', 'library', 'box', 'gatling', 'business process', 'encryption', 'jquery', 'mobile', 'oracle', 'eclipse', 'scalability', 'engineering', 'docker', 'mysql', 'software engineering', 'content management', 'java', 'documentation', 'web service', 'heroku', 'security', 'collaboration'}"
459,"[106.0, 503.0, 505.0, 463.0, 78.0, 467.0, 498.0, 62.0, 455.0, 475.0]","{'component', 'business', 'junit', 'continuous deployment', 'ajax', 'machine learning', 'design', 'server', 'apache tomcat', 'javascript', 'nosql', 'maven', 'testing', 'hadoop', 'ruby', 'perl', 'database', 'software', 'framework', 'application server', 'hibernate', 'rest api', 'workflow', 'high availability', 'angular', 'linux', 'process engineering', 'spring', 'relational database', 'support', 'functional programming', 'marketing', 'python', 'jquery', 'oracle', 'docker', 'eclipse', 'mysql', 'ecommerce', 'continuous integration', 'big data', 'shell', 'react', 'java', 'jenkins', 'documentation', 'web service', 'security'}"
460,"[489.0, 373.0, 8.0, 426.0, 42.0, 22.0, 241.0, 448.0, 388.0, 218.0]","{'component', 'business', 'junit', 'machine learning', 'design', 'server', 'finance', 'javascript', 'ethernet', 'azure', 'debugging', 'project management', 'testing', 'code review', 'ruby', 'perl', 'database', 'operating system', 'software', 'cloud access management', 'gitlab', 'git', 'github', 'web service', 'framework', 'authentication', 'ansible', 'linux', 'high availability', 'support', 'rocket', 'marketing', 'swift', 'coreos', 'computer science', 'ubuntu', 'python', 'chef', 'openstack', 'oracle', 'eclipse', 'docker', 'engineering', 'continuous integration', 'shell', 'java', 'documentation', 'devops', 'security', 'beanstalk'}"
461,"[487.0, 503.0, 469.0, 453.0, 501.0, 93.0, 467.0, 452.0, 497.0, 463.0]","{'specification', 'business', 'junit', 'ajax', 'design', 'server', 'javascript', 'debugging', 'perl', 'framework', 'software', 'application server', 'hibernate', 'rest api', 'front end', 'workflow', 'play', 'angular', 'data modeling', 'spring', 'relational database', 'user interface', 'library', 'python', 'jquery', 'oracle', 'eclipse', 'mysql', 'shell', 'java', 'web service'}"
